,Shot Number,Beam,Latitude,Longitude,Tandem-X DEM,Elevation (m),Canopy Elevation (m),Canopy Height (rh100),RH 98,RH 25,Quality Flag,Degrade Flag,Sensitivity
13470,6.796080490003832e+16,BEAM1000,-8.361388536061638,115.53690754906494,1381.420654296875,1375.9554443359375,1405.7003173828125,29.739999771118164,27.450000762939453,7.489999771118164,1.0,0.0,0.9688642621040344
13471,6.796080510003832e+16,BEAM1000,-8.360969814679509,115.53721153597314,1379.544189453125,1373.470947265625,1421.7969970703125,48.31999969482422,45.36000061035156,12.880000114440918,1.0,0.0,0.970763087272644
13472,6.796080530003832e+16,BEAM1000,-8.360553939598386,115.53751743728573,1379.544189453125,1399.7449951171875,1409.56005859375,9.8100004196167,7.380000114440918,-8.6899995803833,1.0,0.0,0.9716656804084778
13473,6.796080550003832e+16,BEAM1000,-8.360133336398501,115.5378200091636,1393.127197265625,1378.5653076171875,1405.38818359375,26.81999969482422,24.5,9.359999656677246,1.0,0.0,0.9653117060661316
13474,6.796080570003832e+16,BEAM1000,-8.359712958479772,115.53812267377815,1366.6544189453125,1359.7318115234375,1399.5914306640625,39.849998474121094,37.83000183105469,14.15999984741211,1.0,0.0,0.9620386362075806
13475,6.796080590003832e+16,BEAM1000,-8.359296643681404,115.53842808701583,1385.6881103515625,1381.8580322265625,1406.770263671875,24.90999984741211,23.40999984741211,11.949999809265137,1.0,0.0,0.9647260308265686
13476,6.796080610003833e+16,BEAM1000,-8.358876989020752,115.5387311220659,1385.6881103515625,1370.445556640625,1404.1988525390625,33.75,30.600000381469727,1.2699999809265137,1.0,0.0,0.9724757671356201
13481,6.796080710003833e+16,BEAM1000,-8.3568241135454,115.54027678241101,1408.237060546875,1770.3687744140625,1808.5428466796875,38.16999816894531,37.119998931884766,4.679999828338623,1.0,0.0,0.9571298956871033
13515,6.796081390003837e+16,BEAM1000,-8.34252620054612,115.55054065750025,957.0177612304688,968.3756103515625,987.5934448242188,19.209999084472656,17.559999465942383,3.440000057220459,1.0,0.0,0.9520492553710938
13517,6.796081430003837e+16,BEAM1000,-8.34168583725213,115.5511453204852,936.74951171875,922.4170532226562,938.1883544921875,15.770000457763672,13.5600004196167,-1.340000033378601,1.0,0.0,0.9710087180137634
13518,6.796081450003837e+16,BEAM1000,-8.341264279927723,115.55144673569703,929.2047729492188,885.7822875976562,918.07421875,32.290000915527344,29.399999618530273,9.8100004196167,1.0,0.0,0.9655971527099609
13519,6.796081470003837e+16,BEAM1000,-8.340845029470426,115.55174977343567,896.3900756835938,872.5216674804688,883.1607666015625,10.630000114440918,8.949999809265137,-1.7599999904632568,1.0,0.0,0.9501718878746033
13533,6.796081790003838e+16,BEAM1000,-8.334141022972997,115.5566044130765,732.7655029296875,738.1240234375,747.1522216796875,9.020000457763672,7.230000019073486,-4.71999979019165,1.0,0.0,0.9640423655509949
13534,6.796081810003838e+16,BEAM1000,-8.3337210002775,115.5569072686996,724.9390869140625,721.9132080078125,729.7052001953125,7.789999961853027,5.690000057220459,-1.4199999570846558,1.0,0.0,0.9572149515151978
13545,6.796082070003839e+16,BEAM1000,-8.328265665517755,115.56084945101682,596.5197143554688,593.2946166992188,611.6506958007812,18.350000381469727,16.700000762939453,1.2699999809265137,1.0,0.0,0.9685211777687073
13546,6.796082090003839e+16,BEAM1000,-8.327847092838676,115.56115341713384,598.3541259765625,595.7918090820312,612.6119995117188,16.81999969482422,14.829999923706055,-2.0199999809265137,1.0,0.0,0.9706926941871643
13547,6.79608211000384e+16,BEAM1000,-8.327426868223002,115.56145622705752,584.009033203125,581.8330078125,607.4940185546875,25.65999984741211,22.399999618530273,1.340000033378601,1.0,0.0,0.9743967652320862
13548,6.79608213000384e+16,BEAM1000,-8.327009339759597,115.5617608900533,589.730224609375,595.148193359375,608.7466430664062,13.59000015258789,11.5,-2.8399999141693115,1.0,0.0,0.9633333683013916
13549,6.79608215000384e+16,BEAM1000,-8.326588811642821,115.56206346296752,589.730224609375,578.4235229492188,602.3988037109375,23.969999313354492,21.56999969482422,0.8199999928474426,1.0,0.0,0.960534393787384
13550,6.79608217000384e+16,BEAM1000,-8.326168974762927,115.5623664991923,569.7890625,568.7706298828125,589.674072265625,20.899999618530273,18.049999237060547,-0.14000000059604645,1.0,0.0,0.9660005569458008
13551,6.79608219000384e+16,BEAM1000,-8.325750708362328,115.56267060790547,569.7890625,575.0287475585938,586.15478515625,11.119999885559082,9.319999694824219,-2.5799999237060547,1.0,0.0,0.9706493616104126
13552,6.79608221000384e+16,BEAM1000,-8.325331197201786,115.56297383883717,553.0636596679688,568.8561401367188,583.7657470703125,14.899999618530273,12.319999694824219,-0.8199999928474426,1.0,0.0,0.9733844995498657
13553,6.79608223000384e+16,BEAM1000,-8.324911638526645,115.56327702072372,553.0636596679688,562.2877197265625,574.12548828125,11.829999923706055,9.550000190734863,-1.0800000429153442,1.0,0.0,0.97390216588974
13554,6.79608225000384e+16,BEAM1000,-8.324491802077432,115.56357999420567,556.3342895507812,552.9979248046875,571.7286376953125,18.729999542236328,16.780000686645508,-0.7099999785423279,1.0,0.0,0.9704086184501648
13555,6.79608227000384e+16,BEAM1000,-8.324072378202478,115.56388323596309,541.3856811523438,547.9136352539062,563.5350341796875,15.619999885559082,13.739999771118164,-0.8199999928474426,1.0,0.0,0.9665557742118835
13556,6.796082290003841e+16,BEAM1000,-8.323653409732566,115.56418677500794,546.3348999023438,547.4517211914062,566.6319580078125,19.18000030517578,16.479999542236328,-0.7099999785423279,1.0,0.0,0.973069965839386
13557,6.796082310003841e+16,BEAM1000,-8.323234029138678,115.5644900099981,546.3348999023438,542.8700561523438,558.1168212890625,15.239999771118164,13.029999732971191,-0.8600000143051147,1.0,0.0,0.9641008377075195
13558,6.796082330003841e+16,BEAM1000,-8.322814419504022,115.56479306809275,528.5064086914062,536.0035400390625,550.0140380859375,14.010000228881836,11.420000076293945,-1.309999942779541,1.0,0.0,0.959135115146637
13559,6.796082350003841e+16,BEAM1000,-8.32239462881817,115.56509598105144,528.5064086914062,527.3158569335938,537.4678955078125,10.149999618530273,8.569999694824219,-0.6700000166893005,1.0,0.0,0.9671213626861572
13560,6.796082370003841e+16,BEAM1000,-8.32197465988015,115.56539874905728,523.0733642578125,516.8138427734375,530.7494506835938,13.930000305175781,11.760000228881836,-1.0800000429153442,1.0,0.0,0.969062864780426
13561,6.796082390003841e+16,BEAM1000,-8.32155530984131,115.56570192597488,510.85205078125,512.5206909179688,525.2949829101562,12.770000457763672,10.5600004196167,-1.340000033378601,1.0,0.0,0.9697740077972412
13562,6.796082410003841e+16,BEAM1000,-8.321136070636504,115.56600515862347,507.790771484375,509.3058776855469,518.89599609375,9.59000015258789,7.860000133514404,-1.190000057220459,1.0,0.0,0.9633094668388367
13563,6.796080010003842e+16,BEAM1000,-8.320716835821147,115.56630826854456,493.88299560546875,505.3455810546875,518.1573486328125,12.8100004196167,10.479999542236328,-2.619999885559082,1.0,0.0,0.9663442969322205
13564,6.796080030003842e+16,BEAM1000,-8.320294789316758,115.56660936946088,480.2919006347656,472.7521667480469,491.03326416015625,18.280000686645508,15.470000267028809,-1.2300000190734863,1.0,0.0,0.974143922328949
13565,6.796080050003842e+16,BEAM1000,-8.31987753116357,115.56691376189174,480.2919006347656,488.2442626953125,495.586669921875,7.340000152587891,5.28000020980835,-1.7200000286102295,1.0,0.0,0.9702466726303101
13566,6.796080070003842e+16,BEAM1000,-8.3194569404193,115.56721582535637,473.3724365234375,470.13336181640625,487.9274597167969,17.790000915527344,15.6899995803833,8.270000457763672,1.0,0.0,0.9727967381477356
13567,6.796080090003842e+16,BEAM1000,-8.319038006382943,115.56751900952177,473.3724365234375,468.56781005859375,483.102783203125,14.529999732971191,11.720000267028809,-1.3799999952316284,1.0,0.0,0.9735908508300781
13568,6.796080110003842e+16,BEAM1000,-8.31861914778728,115.5678222218781,471.2077941894531,467.64715576171875,478.6607666015625,11.010000228881836,9.020000457763672,-2.059999942779541,1.0,0.0,0.9710884690284729
13569,6.796080130003842e+16,BEAM1000,-8.318200066459669,115.5681252548704,453.22430419921875,464.3548278808594,474.1322021484375,9.770000457763672,7.940000057220459,-0.9300000071525574,1.0,0.0,0.9580129384994507
13573,6.7960802100038424e+16,BEAM1000,-8.316523694514647,115.5693371504699,447.06884765625,449.5279846191406,460.5790710449219,11.050000190734863,9.289999961853027,-1.7599999904632568,1.0,0.0,0.9571499824523926
13575,6.7960802500038424e+16,BEAM1000,-8.31568621072811,115.56994349928158,438.861328125,448.57940673828125,462.7772216796875,14.1899995803833,12.579999923706055,-1.340000033378601,1.0,0.0,0.9554800391197205
13576,6.7960802700038424e+16,BEAM1000,-8.315267290495285,115.5702465376845,449.10791015625,446.1858825683594,454.72705078125,8.539999961853027,6.360000133514404,-1.190000057220459,1.0,0.0,0.9704132676124573
13577,6.7960802900038424e+16,BEAM1000,-8.314848240241357,115.57054948274973,436.389404296875,442.4223937988281,452.0124816894531,9.59000015258789,7.559999942779541,-1.159999966621399,1.0,0.0,0.9753507971763611
13578,6.7960803100038424e+16,BEAM1000,-8.314429126210046,115.57085238132255,437.2629699707031,437.9518737792969,446.3431701660156,8.390000343322754,6.699999809265137,-1.190000057220459,1.0,0.0,0.963773250579834
13580,6.796080350003843e+16,BEAM1000,-8.31359067085773,115.57145802645438,422.5430908203125,426.57177734375,437.8476257324219,11.270000457763672,8.800000190734863,-1.340000033378601,1.0,0.0,0.9727001190185547
13581,6.796080370003843e+16,BEAM1000,-8.313171540810034,115.57176092472966,422.5430908203125,421.80462646484375,433.9420471191406,12.130000114440918,9.729999542236328,-0.8199999928474426,1.0,0.0,0.9727161526679993
13582,6.796080390003843e+16,BEAM1000,-8.312752311094776,115.5720637618023,415.9549255371094,415.9980163574219,425.5131530761719,9.510000228881836,7.409999847412109,-0.9300000071525574,1.0,0.0,0.9673697352409363
13583,6.796080410003843e+16,BEAM1000,-8.312332873194622,115.57236646818056,408.2315673828125,408.08929443359375,417.4171447753906,9.319999694824219,7.079999923706055,-1.6100000143051147,1.0,0.0,0.9705969095230103
13584,6.796080430003843e+16,BEAM1000,-8.31191308899059,115.5726689478674,396.1505432128906,396.67645263671875,404.5807800292969,7.900000095367432,5.949999809265137,-2.619999885559082,1.0,0.0,0.9663477540016174
13585,6.796080450003843e+16,BEAM1000,-8.311493597955769,115.57297164854445,390.9808654785156,388.21484375,397.91729736328125,9.699999809265137,7.670000076293945,-0.9300000071525574,1.0,0.0,0.9571781158447266
13586,6.796080470003843e+16,BEAM1000,-8.311074198944262,115.57327443302276,380.13909912109375,380.68475341796875,393.4964904785156,12.8100004196167,10.630000114440918,-1.0099999904632568,1.0,0.0,0.9709929823875427
13587,6.796080490003843e+16,BEAM1000,-8.310654162856796,115.57357679741753,380.13909912109375,366.75006103515625,377.6512756347656,10.899999618530273,8.460000038146973,-1.0800000429153442,1.0,0.0,0.9637549519538879
13588,6.796080510003844e+16,BEAM1000,-8.31023416391268,115.57387921422195,360.5584716796875,353.2199401855469,368.84124755859375,15.619999885559082,13.5600004196167,0.3700000047683716,1.0,0.0,0.9662046432495117
13589,6.796080530003844e+16,BEAM1000,-8.309814421167053,115.57418183589567,360.5584716796875,342.2926025390625,352.78173828125,10.479999542236328,8.539999961853027,-2.880000114440918,1.0,0.0,0.9583370685577393
13590,6.796080550003844e+16,BEAM1000,-8.309395062590102,115.5744847525197,344.506591796875,335.2546081542969,346.7926330566406,11.529999732971191,8.949999809265137,-2.799999952316284,1.0,0.0,0.9708921313285828
13591,6.796080570003844e+16,BEAM1000,-8.308976154058007,115.57478801576538,334.1050720214844,332.7994384765625,356.8495178222656,24.049999237060547,21.649999618530273,1.5299999713897705,1.0,0.0,0.9701259136199951
13592,6.796080590003844e+16,BEAM1000,-8.308558988159591,115.57509252038632,344.9556884765625,347.91424560546875,359.5271911621094,11.609999656677246,8.460000038146973,-1.8300000429153442,1.0,0.0,0.9754459261894226
13593,6.796080610003844e+16,BEAM1000,-8.308139652597152,115.57539556073179,344.9556884765625,341.266845703125,353.3667907714844,12.09000015258789,9.729999542236328,-1.0099999904632568,1.0,0.0,0.973179042339325
13594,6.796080630003844e+16,BEAM1000,-8.307720704344044,115.57569890895135,335.7771301269531,338.586669921875,350.49932861328125,11.90999984741211,10.260000228881836,-0.10999999940395355,1.0,0.0,0.9713403582572937
13595,6.796080650003845e+16,BEAM1000,-8.307301502961693,115.57600211749549,335.7771301269531,333.41534423828125,343.4549560546875,10.029999732971191,7.559999942779541,-1.3799999952316284,1.0,0.0,0.9685153961181641
13597,6.796080690003845e+16,BEAM1000,-8.306463318677139,115.57660878742242,322.6785888671875,325.4411926269531,335.48077392578125,10.029999732971191,7.519999980926514,-1.1200000047683716,1.0,0.0,0.9731838703155518
13598,6.796080710003845e+16,BEAM1000,-8.30604431508598,115.57691223092735,323.9985046386719,322.4282531738281,330.63226318359375,8.199999809265137,6.329999923706055,-1.159999966621399,1.0,0.0,0.9695398211479187
13599,6.796080730003845e+16,BEAM1000,-8.305625213228465,115.57721563470243,311.8661804199219,318.4756164550781,328.3653564453125,9.880000114440918,7.820000171661377,-1.0399999618530273,1.0,0.0,0.9716242551803589
13600,6.796080750003845e+16,BEAM1000,-8.30520605150691,115.5775190236717,312.79376220703125,313.9696960449219,322.4359436035156,8.460000038146973,6.889999866485596,-0.9700000286102295,1.0,0.0,0.9578179121017456
13601,6.796080770003845e+16,BEAM1000,-8.304786693963138,115.5778223028404,312.79376220703125,307.5481262207031,317.5502624511719,10.0,8.239999771118164,-1.2699999809265137,1.0,0.0,0.9730446934700012
13602,6.796080790003845e+16,BEAM1000,-8.304367244992916,115.57812554020146,300.7377624511719,300.24212646484375,321.5575256347656,21.309999465942383,19.25,0.3700000047683716,1.0,0.0,0.9627804160118103
13603,6.796080810003845e+16,BEAM1000,-8.30394785998597,115.57842884326155,300.7377624511719,293.6253967285156,308.12286376953125,14.489999771118164,11.649999618530273,-1.2699999809265137,1.0,0.0,0.9657979607582092
13606,6.7960808700038456e+16,BEAM1000,-8.30269050265605,115.57933941133744,283.2242126464844,282.0309753417969,298.4764099121094,16.440000534057617,14.640000343322754,-0.18000000715255737,1.0,0.0,0.9604343175888062
13607,6.7960808900038456e+16,BEAM1000,-8.302271336310815,115.57964293005966,268.56207275390625,277.7597351074219,296.7525329589844,18.989999771118164,16.700000762939453,-0.5600000023841858,1.0,0.0,0.9733819365501404
13608,6.7960809100038456e+16,BEAM1000,-8.30185201351181,115.57994635193246,272.0993347167969,271.9486999511719,286.9706115722656,15.020000457763672,12.619999885559082,-1.0099999904632568,1.0,0.0,0.957922101020813
13609,6.7960809300038456e+16,BEAM1000,-8.30143266365334,115.58024976474412,272.0993347167969,265.89788818359375,279.3089904785156,13.40999984741211,10.600000381469727,-0.7400000095367432,1.0,0.0,0.969330906867981
13610,6.7960809500038456e+16,BEAM1000,-8.301013307280229,115.5805531791375,257.5704345703125,259.79998779296875,272.8364562988281,13.029999732971191,11.010000228881836,-0.6700000166893005,1.0,0.0,0.9712885022163391
13611,6.796080970003846e+16,BEAM1000,-8.300594067544624,115.58085667997594,257.5704345703125,254.90240478515625,272.396728515625,17.489999771118164,13.970000267028809,-1.0099999904632568,1.0,0.0,0.9712677597999573
13612,6.796080990003846e+16,BEAM1000,-8.300174845562204,115.58116019812246,253.7994842529297,250.21678161621094,264.7142333984375,14.489999771118164,13.029999732971191,-0.9700000286102295,1.0,0.0,0.9507458209991455
13613,6.796081010003846e+16,BEAM1000,-8.299755534438548,115.5814636537812,240.7918243408203,244.64024353027344,252.24484252929688,7.599999904632568,6.25,-1.159999966621399,1.0,0.0,0.9563363790512085
13614,6.796081030003846e+16,BEAM1000,-8.299336003515279,115.58176695854776,238.47247314453125,236.88433837890625,247.78550720214844,10.899999618530273,8.649999618530273,-1.2300000190734863,1.0,0.0,0.9657787680625916
13615,6.796081050003846e+16,BEAM1000,-8.298916698803668,115.58207041663381,238.47247314453125,231.41390991210938,250.2568359375,18.84000015258789,16.329999923706055,-0.8600000143051147,1.0,0.0,0.9677484035491943
13616,6.796081070003846e+16,BEAM1000,-8.298497481832303,115.58237393052953,225.92372131347656,226.8354034423828,240.05917358398438,13.220000267028809,10.75,-1.309999942779541,1.0,0.0,0.9727160334587097
13617,6.796081090003846e+16,BEAM1000,-8.298078211537765,115.58267740211627,225.92372131347656,221.73936462402344,236.04949951171875,14.3100004196167,12.319999694824219,-0.9300000071525574,1.0,0.0,0.9729432463645935
13618,6.796081110003846e+16,BEAM1000,-8.297659063839944,115.58298095142267,215.6534423828125,217.8909912109375,232.95033264160156,15.050000190734863,13.029999732971191,-1.1200000047683716,1.0,0.0,0.9715479016304016
13619,6.796081130003846e+16,BEAM1000,-8.297239746731414,115.58328437378644,215.6534423828125,212.34161376953125,223.13040161132812,10.779999732971191,8.420000076293945,-1.0800000429153442,1.0,0.0,0.9667261838912964
13620,6.796081150003847e+16,BEAM1000,-8.296820684885626,115.58358796571956,209.4168701171875,209.3841552734375,216.6141357421875,7.21999979019165,5.389999866485596,-1.159999966621399,1.0,0.0,0.9650194644927979
13621,6.796081170003847e+16,BEAM1000,-8.296401707909801,115.58389160665352,203.96669006347656,207.2925262451172,212.6494598388672,5.349999904632568,3.25,-1.2300000190734863,1.0,0.0,0.9661476612091064
13622,6.796081190003847e+16,BEAM1000,-8.295982681322867,115.58419520250885,203.89671325683594,204.712646484375,215.08935546875,10.369999885559082,8.720000267028809,-0.9300000071525574,1.0,0.0,0.9581336975097656
13623,6.796081210003847e+16,BEAM1000,-8.295563494050757,115.5844986777424,203.89671325683594,200.54214477539062,212.86683654785156,12.319999694824219,10.899999618530273,-1.5700000524520874,1.0,0.0,0.9685153961181641
13624,6.796081230003847e+16,BEAM1000,-8.295142396477853,115.5848008201996,187.55294799804688,177.18875122070312,200.33966064453125,23.149999618530273,20.940000534057617,0.18000000715255737,1.0,0.0,0.9684720635414124
13625,6.796081250003847e+16,BEAM1000,-8.294723081790469,115.58510418426076,187.55294799804688,171.7732391357422,184.6598358154297,12.880000114440918,10.930000305175781,-1.6100000143051147,1.0,0.0,0.9709578156471252
13626,6.796081270003847e+16,BEAM1000,-8.294303935920961,115.58540765446169,174.52378845214844,168.0864715576172,185.73060607910156,17.639999389648438,14.899999618530273,2.0899999141693115,1.0,0.0,0.9672260284423828
13627,6.796081290003848e+16,BEAM1000,-8.293884837718814,115.58571114558445,175.6051025390625,164.905517578125,174.49554443359375,9.59000015258789,7.340000152587891,-1.4199999570846558,1.0,0.0,0.9690272808074951
13628,6.796081310003848e+16,BEAM1000,-8.29346571507872,115.58601460501106,162.0421142578125,161.49183654785156,172.80506896972656,11.3100004196167,9.619999885559082,-1.6399999856948853,1.0,0.0,0.9710103869438171
13629,6.796081330003848e+16,BEAM1000,-8.293045979264473,115.58631762848493,158.5276336669922,151.9546661376953,177.12850952148438,25.170000076293945,22.510000228881836,2.799999952316284,1.0,0.0,0.9726621508598328
13630,6.796081350003848e+16,BEAM1000,-8.292629185198068,115.58662267219322,165.8079833984375,172.00689697265625,183.1702880859375,11.15999984741211,9.4399995803833,-1.309999942779541,1.0,0.0,0.9697903394699097
13631,6.796081370003848e+16,BEAM1000,-8.292210054004228,115.58692608498599,165.8079833984375,168.6021728515625,181.825927734375,13.220000267028809,10.479999542236328,-1.4900000095367432,1.0,0.0,0.967624306678772
13632,6.796081390003848e+16,BEAM1000,-8.291790795057308,115.58722939444559,155.9603271484375,163.94570922851562,175.89576721191406,11.949999809265137,9.880000114440918,-0.6700000166893005,1.0,0.0,0.974917471408844
13633,6.796081410003848e+16,BEAM1000,-8.291370751278532,115.58753214470752,155.9603271484375,151.42930603027344,171.02142333984375,19.59000015258789,16.399999618530273,-1.0099999904632568,1.0,0.0,0.9749574661254883
13634,6.796081430003848e+16,BEAM1000,-8.290951677878155,115.58783555194466,152.7976531982422,148.7123260498047,165.15771484375,16.440000534057617,12.920000076293945,-1.0800000429153442,1.0,0.0,0.9720843434333801
13635,6.796081450003848e+16,BEAM1000,-8.290532820456878,115.58813909100431,144.3279266357422,148.19558715820312,159.65866088867188,11.460000038146973,9.65999984741211,-1.4199999570846558,1.0,0.0,0.9728720188140869
13636,6.796081470003849e+16,BEAM1000,-8.29011331704268,115.58844216468108,142.84713745117188,141.21412658691406,153.6139373779297,12.390000343322754,9.739999771118164,-1.0399999618530273,1.0,0.0,0.9745481610298157
13637,6.796081490003849e+16,BEAM1000,-8.28969432081823,115.58874557382782,142.84713745117188,139.38424682617188,147.4384307861328,8.050000190734863,5.880000114440918,-1.159999966621399,1.0,0.0,0.9725276827812195
13638,6.796081510003849e+16,BEAM1000,-8.289275181094,115.58904886519537,134.24465942382812,136.15036010742188,143.2679901123047,7.110000133514404,5.199999809265137,-1.190000057220459,1.0,0.0,0.9706689119338989
13639,6.796081530003849e+16,BEAM1000,-8.28885599194732,115.58935210224183,134.24465942382812,132.45162963867188,141.92941284179688,9.470000267028809,7.369999885559082,-1.0800000429153442,1.0,0.0,0.9690662622451782
13640,6.796081550003849e+16,BEAM1000,-8.288436790942985,115.58965531281602,125.34774780273438,128.6833953857422,140.5963134765625,11.90999984741211,9.4399995803833,-1.2300000190734863,1.0,0.0,0.9701336622238159
13641,6.796081570003849e+16,BEAM1000,-8.288017574455436,115.58995849368384,125.34774780273438,124.80901336669922,133.83737182617188,9.020000457763672,6.699999809265137,-1.0099999904632568,1.0,0.0,0.9713720083236694
13642,6.796081590003849e+16,BEAM1000,-8.28759834395941,115.59026164323805,122.06636810302734,120.8244857788086,127.5677261352539,6.739999771118164,4.75,-1.1200000047683716,1.0,0.0,0.9720593094825745
13643,6.79608161000385e+16,BEAM1000,-8.287179152634414,115.59056480218878,116.36409759521484,117.27713775634766,127.54199981689453,10.260000228881836,8.5,-1.0800000429153442,1.0,0.0,0.9723334312438965
13644,6.79608163000385e+16,BEAM1000,-8.28675986494427,115.59086787639205,112.2587661743164,112.78582000732422,120.27848815917969,7.489999771118164,5.650000095367432,-1.2300000190734863,1.0,0.0,0.9705304503440857
13645,6.79608165000385e+16,BEAM1000,-8.28634062885706,115.59117096718302,112.2587661743164,108.81539916992188,115.52135467529297,6.699999809265137,4.639999866485596,-1.190000057220459,1.0,0.0,0.975017249584198
13646,6.79608167000385e+16,BEAM1000,-8.28592139385923,115.59147404298626,102.4101333618164,104.86579132080078,110.93492126464844,6.059999942779541,4.150000095367432,-1.3799999952316284,1.0,0.0,0.9718302488327026
13647,6.79608169000385e+16,BEAM1000,-8.285502174827695,115.59177711373812,102.4101333618164,101.0682601928711,106.76280975341797,5.690000057220459,3.4800000190734863,-1.190000057220459,1.0,0.0,0.9689082503318787
13648,6.79608171000385e+16,BEAM1000,-8.285082960132842,115.59208017079652,93.53496551513672,97.28533172607422,103.5793685913086,6.289999961853027,4.300000190734863,-1.159999966621399,1.0,0.0,0.9699113965034485
13649,6.79608173000385e+16,BEAM1000,-8.28466378526653,115.59238324222113,93.53496551513672,93.88297271728516,99.54014587402344,5.650000095367432,3.7799999713897705,-1.1200000047683716,1.0,0.0,0.9683159589767456
13650,6.79608175000385e+16,BEAM1000,-8.284244446737834,115.59268618743276,90.37966918945312,88.80127716064453,97.26839447021484,8.460000038146973,5.539999961853027,-1.190000057220459,1.0,0.0,0.9742937088012695
13651,6.79608177000385e+16,BEAM1000,-8.28382527463606,115.59298923319452,85.4900894165039,85.33065032958984,97.2821044921875,11.949999809265137,9.920000076293945,-1.3799999952316284,1.0,0.0,0.9749265313148499
13652,6.7960817900038504e+16,BEAM1000,-8.283405899982627,115.5932921274928,79.0315933227539,79.77040100097656,88.46247100830078,8.6899995803833,7.260000228881836,-0.5199999809265137,1.0,0.0,0.967671275138855
13653,6.7960818100038504e+16,BEAM1000,-8.282986063897088,115.59359469061359,79.0315933227539,69.49846649169922,83.58584594726562,14.079999923706055,12.100000381469727,4.039999961853027,1.0,0.0,0.9646620750427246
13654,6.7960818300038504e+16,BEAM1000,-8.282566803051544,115.59389764130928,64.35995483398438,64.92740631103516,71.40921783447266,6.480000019073486,4.300000190734863,-1.2300000190734863,1.0,0.0,0.9703492522239685
13655,6.7960818500038504e+16,BEAM1000,-8.282147598546942,115.59420062215726,64.35995483398438,60.83819580078125,68.40663146972656,7.559999942779541,5.579999923706055,-1.0800000429153442,1.0,0.0,0.9666070342063904
13656,6.7960818700038504e+16,BEAM1000,-8.281728387957669,115.59450366155431,59.11579895019531,57.095157623291016,65.86257934570312,8.760000228881836,6.630000114440918,-1.0800000429153442,1.0,0.0,0.9679154753684998
13657,6.7960818900038504e+16,BEAM1000,-8.281309031326417,115.5948066613281,56.32863998413086,52.26726531982422,62.34613037109375,10.069999694824219,7.079999923706055,-1.0800000429153442,1.0,0.0,0.97275710105896
13658,6.7960819100038504e+16,BEAM1000,-8.280889849036289,115.59510977637721,50.319847106933594,49.083736419677734,59.83735656738281,10.75,8.880000114440918,-0.8600000143051147,1.0,0.0,0.9730028510093689
13659,6.796081930003851e+16,BEAM1000,-8.280471464485618,115.59541343614318,55.10116958618164,53.7782096862793,61.30931854248047,7.53000020980835,5.579999923706055,-4.150000095367432,1.0,0.0,0.9744006991386414
13660,6.796081950003851e+16,BEAM1000,-8.28005143555022,115.59571595233922,50.77433395385742,41.80698013305664,60.391258239746094,18.579999923706055,16.40999984741211,1.6100000143051147,1.0,0.0,0.9720001816749573
13661,6.796081970003851e+16,BEAM1000,-8.279632451679886,115.59601918670181,50.77433395385742,40.18413162231445,65.17536926269531,24.989999771118164,22.549999237060547,2.809999942779541,1.0,0.0,0.971836507320404
13664,6.796082030003851e+16,BEAM1000,-8.278375681881233,115.59692899136694,38.13455581665039,36.10475540161133,39.55197525024414,3.440000057220459,2.390000104904175,-1.0399999618530273,1.0,0.0,0.9643782377243042
13665,6.796082050003851e+16,BEAM1000,-8.277956948098895,115.59723238598968,49.73830795288086,36.27383041381836,39.49623489379883,3.2200000286102295,2.240000009536743,-1.0800000429153442,1.0,0.0,0.9551587104797363
13666,6.796082070003851e+16,BEAM1000,-8.27753820598312,115.59753577316525,18.003467559814453,36.15685272216797,39.416725158691406,3.25,2.2799999713897705,-1.0399999618530273,1.0,0.0,0.9635114669799805
13667,6.796082090003851e+16,BEAM1000,-8.27711948822489,115.59783917697058,18.003467559814453,36.109439849853516,39.44424819946289,3.3299999237060547,2.359999895095825,-1.0099999904632568,1.0,0.0,0.9606031179428101
13668,6.796082110003852e+16,BEAM1000,-8.27670078417015,115.59814259006811,-999999.0,36.04830551147461,39.30817794799805,3.25,2.359999895095825,-0.9700000286102295,1.0,0.0,0.9514654278755188
13670,6.796082150003852e+16,BEAM1000,-8.275863424488726,115.59874945155195,-999999.0,36.06828308105469,39.25321960449219,3.180000066757202,2.240000009536743,-1.0800000429153442,1.0,0.0,0.9548003673553467
13671,6.796082170003852e+16,BEAM1000,-8.275444754462805,115.59905289011057,-999999.0,36.0527458190918,39.312618255615234,3.25,2.2799999713897705,-1.1200000047683716,1.0,0.0,0.9605598449707031
13672,6.796082190003852e+16,BEAM1000,-8.275026105263693,115.59935634356461,-999999.0,36.193294525146484,39.41569900512695,3.2200000286102295,2.2799999713897705,-1.0800000429153442,1.0,0.0,0.958478569984436
13673,6.796082210003852e+16,BEAM1000,-8.274607429945991,115.59965978287073,-999999.0,36.06563949584961,39.40045166015625,3.3299999237060547,2.319999933242798,-1.0800000429153442,1.0,0.0,0.9657745361328125
13674,6.796082230003852e+16,BEAM1000,-8.27418877041748,115.59996323597844,-999999.0,36.107025146484375,39.51677322387695,3.4000000953674316,2.359999895095825,-1.0800000429153442,1.0,0.0,0.9666849374771118
